id;idmaterial;fecha;hora;idUsuario;observaciones
;1709;1998-01-13;10:02:14;;
;1709;2000-12-14;9:50:04;;
;1710;1998-07-06;19:16:18;;
;1710;1998-07-06;19:18:43;;
;1710;2000-12-14;10:33:09;;
;1711;1998-01-13;10:02:13;;
;1711;1998-01-15;19:29:12;;
;1711;1998-01-15;19:31:36;;
;1711;2000-12-14;9:46:05;;
;1711;2000-12-14;9:48:05;;
;1713;2007-12-03;12:37:27;;
;1714;1997-09-30;17:53:46;;
;1714;1997-09-30;17:55:15;;
;1714;1998-01-15;19:25:39;;
;1715;1997-09-30;17:54:38;;
;1715;1998-01-15;19:26:26;;
;1715;1999-12-13;13:09:47;;
;1715;2001-10-31;10:42:22;;
;1715;2001-10-31;10:52:50;;
;1715;2001-10-31;10:58:55;;
;1716;1997-09-30;17:55:56;;
;1716;1998-01-15;19:26:26;;
;1717;1997-09-30;17:56:35;;
;1717;1998-01-15;19:26:26;;
;1717;1999-12-13;13:10:31;;
;1717;2001-10-31;10:47:37;;
;1717;2001-10-31;11:00:27;;
;1718;1997-09-30;17:40:29;;
;1718;1998-01-15;19:26:25;;
;1719;1997-09-30;17:41:38;;
;1719;1998-01-15;19:26:25;;
;1720;1997-09-30;17:42:17;;
;1720;1998-01-15;19:26:25;;
;1721;1997-09-30;17:44:02;;
;1721;1998-01-15;19:26:26;;
;1722;1997-09-30;17:45:46;;
;1722;1998-01-15;19:26:26;;
;1723;1997-09-30;17:46:54;;
;1723;1998-01-15;19:26:26;;
;1723;1999-12-13;13:15:21;;
;1723;2001-10-31;10:48:36;;
;1723;2001-10-31;11:00:51;;
;1724;1997-09-30;17:47:57;;
;1724;1998-01-15;19:26:26;;
;1725;1997-09-30;17:48:38;;
;1725;1998-01-15;19:26:26;;
;1725;1999-12-13;13:16:05;;
;1725;2001-10-31;10:46:10;;
;1725;2001-10-31;10:46:34;;
;1726;1997-09-30;17:49:22;;
;1726;1998-01-15;19:26:26;;
;1727;1997-09-30;17:50:20;;
;1727;1998-01-15;19:26:26;;
;1728;1997-09-30;17:51:01;;
;1728;1998-01-15;19:26:26;;
;1729;1997-09-30;17:52:59;;
;1729;1998-01-15;19:26:26;;
;1730;1997-09-30;17:57:13;;
;1730;1998-01-15;19:26:26;;
;1731;1997-09-30;17:57:53;;
;1731;1998-01-15;19:26:26;;
;1731;1999-12-13;13:18:39;;
;1731;2001-10-31;10:41:10;;
;1732;1997-09-30;17:58:35;;
;1732;1998-01-15;19:26:26;;
;1733;1997-09-30;17:59:15;;
;1733;1998-01-15;19:26:26;;
;1733;1999-12-01;19:52:41;;
;1733;1999-12-01;19:56:13;;
;1733;1999-12-01;20:03:59;;
;1733;1999-12-01;20:14:03;;
;1733;1999-12-13;13:19:07;;
;1734;2000-11-20;10:57:42;;
;1734;2000-11-20;11:00:44;;
;1734;2003-07-10;9:21:06;;
;1734;2003-09-05;10:30:56;;
;1734;2003-09-05;13:00:12;;
;1734;2003-09-05;13:04:51;;
;1735;2000-11-20;11:02:28;;
;1735;2003-07-10;9:22:13;;
;1735;2003-09-05;10:29:00;;
;1735;2003-09-05;13:04:27;;
;1736;2000-11-20;11:06:32;;
;1736;2000-11-20;11:11:32;;
;1736;2003-07-10;9:22:56;;
;1736;2003-07-10;9:26:43;;
;1736;2003-09-05;13:11:17;;
;1737;2000-11-21;8:47:42;;
;1737;2001-10-31;11:03:36;;
;1737;2003-09-05;10:25:07;;
;1737;2003-09-05;13:05:45;;
;1738;2000-11-21;8:50:00;;
;1738;2003-07-10;9:26:25;;
;1738;2003-09-05;13:06:26;;
;1739;1997-09-30;17:09:48;;
;1739;1998-01-15;19:29:11;;
;1740;1997-09-30;17:12:41;;
;1740;1998-01-15;19:29:11;;
;1741;1997-09-30;17:15:14;;
;1741;1998-01-15;19:29:11;;
;1741;1999-12-13;13:20:58;;
;1742;1997-09-30;17:18:06;;
;1742;1998-01-15;19:29:11;;
;1743;1997-09-30;17:18:43;;
;1743;1998-01-15;19:29:11;;
;1743;1999-12-13;13:22:28;;
;1744;1997-09-30;17:19:30;;
;1744;1998-01-15;19:29:11;;
;1745;1997-09-30;17:22:24;;
;1745;1998-01-15;19:29:11;;
;1746;1997-09-30;17:23:59;;
;1746;1998-01-15;19:29:11;;
;1746;1999-12-13;13:29:54;;
;1747;1997-09-30;17:24:38;;
;1747;1998-01-15;19:29:11;;
;1748;1997-09-30;17:25:19;;
;1748;1998-01-15;19:29:11;;
;1748;1999-12-13;13:31:00;;
;1749;1997-09-30;17:26:27;;
;1749;1998-01-15;19:29:12;;
;1750;1997-09-30;17:27:02;;
;1750;1998-01-15;19:29:12;;
;1751;1997-09-30;17:27:41;;
;1751;1998-01-15;19:29:12;;
;1752;1997-09-30;17:28:28;;
;1752;1998-01-15;19:29:12;;
;1753;1997-09-30;17:29:07;;
;1753;1998-01-15;19:29:12;;
;1754;1997-09-30;17:29:45;;
;1754;1998-01-15;19:29:12;;
;1754;1999-12-13;13:33:20;;
;1755;1997-09-30;17:30:34;;
;1755;1998-01-15;19:29:12;;
;1756;1997-09-30;17:31:22;;
;1756;1998-01-15;19:29:12;;
;1759;1998-07-06;18:52:48;;
;1760;2011-09-02;8:50:20;;
;1768;2011-09-02;11:54:36;;
;1769;2011-09-01;17:38:31;;
;1769;2011-09-02;11:53:01;;
;1770;2011-09-02;8:51:41;;
;1770;2011-09-02;8:51:56;;
;1770;2011-09-02;11:53:08;;
;1771;2011-09-01;17:33:24;;
;1771;2011-09-01;17:39:57;;
;1771;2011-09-02;11:53:16;;
;1772;2011-09-02;8:49:24;;
;1772;2011-09-02;11:53:24;;
;1773;2011-09-01;17:39:24;;
;1773;2011-09-02;11:53:32;;
;1774;2011-09-02;8:54:05;;
;1774;2011-09-02;11:53:41;;
;1775;2011-09-01;17:36:37;;
;1775;2011-09-02;11:53:48;;
;1776;2011-09-01;12:52:21;;
;1777;2011-09-01;12:52:56;;
;1778;2011-09-01;12:52:59;;
;1779;2015-01-19;17:12:45;;
;1779;2015-01-19;17:21:48;;
;1780;2015-01-19;17:22:02;;
;1780;2015-01-19;17:22:45;;
;1781;2015-01-19;17:22:12;;
;1781;2015-01-19;17:23:21;;
;1782;2015-01-19;17:22:15;;
;1782;2015-01-19;17:23:52;;
;1783;2015-01-19;17:23:56;;
;1783;2015-01-19;17:24:21;;
;1789;2000-11-17;10:03:30;;
;1790;2000-11-17;10:04:54;;
;1793;2000-11-17;10:08:34;;
;1796;2000-11-17;10:12:43;;
;1796;2001-10-31;12:06:09;;
;1799;2000-11-17;10:17:36;;
;1799;2001-10-31;12:03:20;;
;1800;1998-01-13;10:02:14;;
;1801;2011-09-02;9:31:49;;
;1802;2011-09-02;9:32:29;;
;1804;1998-01-13;10:02:13;;
;1804;1998-07-06;18:50:59;;
;1804;2001-07-24;9:39:00;;
;1806;1997-09-30;21:22:00;;
;1808;2002-04-30;9:15:14;;
;1808;2002-04-30;9:54:23;;
;1813;1997-11-26;18:18:52;;
;1813;1998-01-15;19:32:27;;
;1815;1998-01-28;18:24:21;;
;1815;1998-01-28;18:25:09;;
;1815;1998-01-28;18:37:06;;
;1815;1998-01-28;18:38:10;;
;1815;1998-07-06;16:46:01;;
;1815;2002-03-14;12:44:13;;
;1815;2002-03-14;19:33:34;;
;1816;1998-12-02;16:54:47;;
;1816;2002-03-14;12:45:45;;
;1816;2002-03-14;19:38:48;;
;1817;1998-12-02;16:57:29;;
;1817;2002-03-14;12:46:02;;
;1817;2002-03-14;19:39:13;;
;1818;2000-12-07;12:54:04;;
;1818;2003-09-05;13:06:45;;
;1818;2003-09-08;10:20:28;;
;1818;2003-09-08;10:29:02;;
;1818;2003-09-08;10:29:16;;
;1819;2000-11-20;11:00:11;;
;1819;2003-09-05;9:02:58;;
;1820;2000-11-20;11:14:43;;
;1821;2000-11-20;11:15:37;;
;1821;2000-11-20;11:18:01;;
;1822;2000-11-20;11:17:40;;
;1823;2000-11-21;8:39:30;;
;1824;2000-11-21;8:44:55;;
;1824;2003-07-10;9:25:49;;
;1824;2003-09-05;9:20:12;;
;1825;2000-11-21;8:48:44;;
;1825;2001-10-31;11:05:31;;
;1826;1997-09-30;19:39:53;;
;1826;1997-10-02;21:49:14;;
;1826;1997-09-21;22:32:23;;
;1826;1997-09-21;22:36:51;;
;1826;2000-01-24;19:13:22;;
;1826;2000-11-17;13:14:12;;
;1826;2003-09-05;13:14:08;;
;1826;2003-09-08;10:11:12;;
;1826;2003-09-08;10:11:31;;
;1827;1997-09-30;19:37:18;;
;1827;1998-01-15;19:33:36;;
;1827;2000-01-24;19:17:08;;
;1827;2003-07-10;9:27:30;;
;1827;2003-09-08;9:52:00;;
;1828;1997-09-30;19:31:28;;
;1828;2000-01-24;19:17:46;;
;1828;2000-12-07;12:16:00;;
;1828;2003-09-05;13:15:48;;
;1828;2003-09-05;13:30:22;;
;1829;1997-10-01;20:53:11;;
;1829;2000-01-25;17:53:16;;
;1829;2001-09-13;19:43:43;;
;1829;2003-09-05;13:16:06;;
;1829;2003-09-08;10:16:28;;
;1830;1997-10-01;20:54:05;;
;1830;2000-01-25;17:53:39;;
;1830;2000-11-20;9:10:19;;
;1830;2003-09-05;13:16:16;;
;1830;2003-09-08;10:16:51;;
;1831;1997-10-01;20:57:10;;
;1831;2000-01-25;17:55:58;;
;1831;2001-09-13;19:44:17;;
;1831;2003-09-05;13:16:32;;
;1831;2003-09-08;10:17:42;;
;1832;1997-09-30;18:49:45;;
;1832;1998-01-15;19:35:21;;
;1832;1998-01-15;19:38:52;;
;1832;2000-01-24;19:23:09;;
;1832;2001-01-24;17:37:56;;
;1832;2003-07-09;11:23:07;;
;1833;1997-09-30;18:51:36;;
;1833;1998-01-15;19:35:21;;
;1833;2000-01-24;19:24:04;;
;1833;2001-01-24;17:38:56;;
;1833;2003-07-09;11:24:25;;
;1834;1997-09-30;18:52:38;;
;1834;1997-10-02;21:45:01;;
;1834;1998-01-15;19:35:22;;
;1834;2000-01-24;19:24:45;;
;1834;2001-01-24;17:33:15;;
;1835;1997-09-30;18:55:47;;
;1835;1998-01-15;19:35:22;;
;1835;2000-01-24;19:25:14;;
;1835;2001-01-24;17:29:48;;
;1836;1997-09-30;18:57:42;;
;1836;1998-01-15;19:35:22;;
;1836;2000-01-24;19:25:29;;
;1836;2001-01-24;17:43:45;;
;1836;2003-07-09;11:25:39;;
;1836;2003-09-05;9:35:55;;
;1836;2003-09-05;9:39:38;;
;1836;2003-09-05;9:48:42;;
;1837;1997-09-30;19:02:27;;
;1837;1998-01-15;19:35:22;;
;1837;2000-01-24;19:26:12;;
;1837;2001-01-24;17:30:38;;
;1837;2003-07-10;8:51:27;;
;1837;2003-07-10;8:53:44;;
;1838;1997-09-30;19:09:25;;
;1838;1998-01-15;19:35:22;;
;1838;2000-01-24;19:27:01;;
;1838;2001-01-24;17:42:23;;
;1839;1997-09-30;18:53:05;;
;1839;1997-09-30;19:13:52;;
;1839;1998-01-15;19:35:22;;
;1839;2000-01-24;19:27:15;;
;1839;2001-01-24;17:31:34;;
;1841;1999-01-15;8:46:59;;
;1841;2002-03-14;12:47:51;;
;1841;2002-03-14;19:42:10;;
;1841;2011-09-02;12:00:53;;
;1842;1999-01-15;8:50:01;;
;1842;2000-02-16;19:33:16;;
;1842;2001-01-15;18:34:57;;
;1842;2001-01-31;17:56:14;;
;1842;2002-03-14;12:48:58;;
;1842;2002-03-14;19:42:34;;
;1842;2011-09-02;12:02:01;;
;1843;1999-01-15;8:53:02;;
;1843;1999-01-15;8:54:38;;
;1843;2002-03-14;12:49:23;;
;1843;2002-03-14;19:42:59;;
;1843;2011-09-02;12:02:27;;
;1844;1999-01-15;9:00:11;;
;1844;2002-03-14;12:50:03;;
;1844;2002-03-14;19:44:01;;
;1844;2011-09-02;12:03:00;;
;1845;2014-07-16;12:41:31;;
;1846;2014-07-16;12:43:30;;
;1847;2014-07-16;12:44:06;;
;1848;2014-07-16;12:44:23;;
;1851;1997-09-30;12:58:54;;
;1851;1998-02-05;18:09:40;;
;1851;1999-12-13;13:42:52;;
;1851;2000-11-17;8:59:41;;
;1851;2003-07-08;12:06:20;;
;1851;2003-07-09;13:31:01;;
;1851;2003-09-05;10:00:48;;
;1852;1997-09-30;16:54:05;;
;1852;1999-12-13;13:43:12;;
;1852;2001-10-31;12:04:14;;
;1852;2003-07-09;10:20:24;;
;1852;2003-07-10;8:34:12;;
;1852;2003-07-10;8:44:08;;
;1852;2003-09-05;10:15:55;;
;1853;1997-09-30;17:05:28;;
;1853;1999-12-13;13:47:13;;
;1853;2000-11-17;9:11:52;;
;1853;2001-11-09;19:21:55;;
;1853;2001-11-12;20:29:38;;
;1853;2003-07-08;12:08:47;;
;1853;2003-07-08;12:10:23;;
;1853;2003-07-09;13:36:21;;
;1854;1997-09-30;16:54:59;;
;1854;1999-12-13;13:52:08;;
;1854;2000-11-17;8:38:49;;
;1854;2003-07-08;12:12:27;;
;1854;2003-07-09;13:35:38;;
;1854;2003-07-09;13:49:31;;
;1854;2003-07-09;13:53:33;;
;1854;2003-07-09;13:53:56;;
;1854;2003-07-10;9:17:36;;
;1854;2003-07-10;9:18:32;;
;1855;1998-01-13;10:02:14;;
;1856;1997-11-26;19:10:41;;
;1856;1998-01-13;10:54:06;;
;1856;1998-01-13;10:55:30;;
;1857;2004-02-18;13:43:11;;
;1857;2004-02-18;13:44:25;;
;1857;2004-02-18;13:44:50;;
;1858;2001-05-18;9:33:12;;
;1858;2001-05-18;10:25:11;;
;1858;2004-02-18;13:44:35;;
;1858;2004-02-18;13:45:31;;
;1859;2001-05-11;19:38:20;;
;1859;2001-05-16;19:10:31;;
;1859;2001-05-17;13:01:33;;
;1859;2001-05-17;13:22:21;;
;1860;2001-05-11;19:41:51;;
;1860;2001-05-16;19:07:51;;
;1860;2001-05-16;19:40:06;;
;1860;2001-05-16;19:43:06;;
;1860;2001-05-17;13:04:14;;
;1860;2001-05-17;13:22:48;;
;1861;2001-05-11;19:43:10;;
;1861;2001-05-16;19:02:35;;
;1861;2001-05-16;19:07:11;;
;1861;2001-05-16;19:39:50;;
;1861;2001-05-17;13:04:43;;
;1861;2001-05-17;13:23:11;;
;1862;2001-05-11;19:44:28;;
;1862;2001-05-16;19:02:03;;
;1862;2001-05-16;19:08:18;;
;1862;2001-05-16;19:39:31;;
;1862;2001-05-17;13:05:12;;
;1862;2001-05-17;13:23:37;;
;1863;2001-05-16;18:58:13;;
;1863;2001-05-16;19:39:13;;
;1863;2001-05-17;13:05:39;;
;1863;2001-05-17;13:24:11;;
;1864;2001-05-16;19:25:44;;
;1864;2001-05-16;19:26:41;;
;1864;2001-05-16;19:38:54;;
;1864;2001-05-17;13:06:06;;
;1864;2001-05-17;13:24:39;;
;1865;2001-05-17;12:59:46;;
;1865;2001-05-17;13:00:34;;
;1865;2001-05-17;13:02:23;;
;1865;2001-05-17;13:03:20;;
;1865;2001-05-17;13:17:02;;
;1866;2001-05-17;13:07:44;;
;1866;2001-05-17;13:16:42;;
;1867;2001-05-17;13:08:48;;
;1867;2001-05-17;13:16:17;;
;1868;2001-05-17;13:09:52;;
;1868;2001-05-17;13:15:54;;
;1869;2001-05-17;13:10:54;;
;1869;2001-05-17;13:15:15;;
;1870;2001-05-17;13:13:03;;
;1871;2001-05-17;13:14:28;;
;1872;2005-09-16;18:20:13;;
;1872;2008-07-31;10:58:16;;
;1873;2005-09-16;18:21:27;;
;1873;2008-07-31;10:58:54;;
;1874;2005-09-16;18:22:26;;
;1875;2005-09-16;18:23:59;;
;1876;2008-07-29;11:52:44;;
;1876;2008-07-29;11:53:07;;
;1877;2008-07-29;11:53:15;;
;1877;2008-07-29;11:53:25;;
;1878;2008-07-29;11:53:27;;
;1878;2008-07-29;11:53:42;;
;1879;2008-07-29;11:53:57;;
;1879;2008-07-29;11:54:07;;
;1884;2007-02-22;10:36:33;;
;1884;2007-02-22;10:40:04;;
;1885;2007-02-22;11:02:43;;
;1886;2007-02-22;11:15:35;;
;1887;2007-02-22;11:03:45;;
;1888;2007-02-22;11:09:25;;
;1889;2007-02-22;11:00:46;;
;1890;2007-02-22;11:05:57;;
;1891;2007-02-22;11:16:20;;
;1892;2007-02-22;11:07:53;;
;1893;2007-02-22;11:04:33;;
;1893;2007-02-22;11:04:50;;
;1894;2007-02-22;11:10:42;;
;1895;2007-02-22;11:11:00;;
;1896;2007-02-22;11:16:58;;
;1897;2007-02-22;11:11:45;;
;1898;2007-02-22;11:12:19;;
;1899;2007-02-22;11:05:22;;
;1899;2007-02-22;11:05:46;;
;1900;1997-09-30;12:37:42;;
;1900;1998-07-06;18:32:06;;
;1900;2003-07-24;9:12:47;;
;1911;2001-11-15;19:01:43;;
;1915;2001-11-30;18:44:55;;
;1919;2001-11-30;18:20:20;;
;1921;2006-01-12;13:00:00;;
;1922;2001-06-20;9:20:43;;
;1923;2001-06-20;9:23:24;;
;1925;2001-06-20;9:29:16;;
;1934;2001-06-20;9:59:34;;
;1938;2001-06-20;10:21:58;;
;1946;2001-05-17;13:21:49;;
;1946;2001-05-17;13:33:10;;
;1946;2001-05-17;13:33:37;;
;1947;2001-05-17;13:34:52;;
;1948;2001-05-17;13:36:39;;
;1948;2001-05-17;13:37:03;;
;1949;2001-05-17;13:38:14;;
;1949;2001-05-17;13:39:07;;
;1949;2001-06-20;8:54:26;;
;1950;2001-05-17;13:40:08;;
;1951;2001-05-17;18:56:00;;
;1952;2001-05-17;18:56:54;;
;1953;2001-05-17;18:57:34;;
;1954;2001-05-17;18:58:12;;
;1955;2001-05-17;18:58:50;;
;1956;2001-05-17;18:59:22;;
;1956;2001-05-17;19:00:47;;
;1957;2001-05-17;19:00:17;;
;1958;1998-07-06;18:36:25;;
;1968;2001-06-29;9:53:20;;
;1972;2001-06-29;10:00:58;;
;1973;2006-01-12;13:06:52;;
;1973;2006-02-15;8:46:50;;
;1975;2004-03-24;12:57:29;;
;1975;2004-03-26;9:58:03;;
;1983;1998-07-06;19:02:28;;
;1983;1998-07-06;19:03:47;;
;1984;2006-01-12;12:57:53;;
;1985;2006-02-22;8:35:12;;
;1986;2006-01-12;12:52:53;;
;1987;2004-03-24;12:59:39;;
;1988;1998-02-20;12:57:16;;
;1988;2001-06-22;10:30:00;;
;1990;1998-01-13;10:02:14;;
;1990;2007-07-17;11:35:31;;
;1991;2006-02-15;11:14:18;;
;1991;2006-02-21;12:39:50;;
;1992;2006-02-15;11:14:18;;
;1992;2006-02-21;12:40:06;;
;1993;2006-02-15;11:14:18;;
;1993;2006-02-21;12:40:22;;
;1994;2001-09-07;19:07:48;;
;1995;2001-09-07;19:08:20;;
;1995;2001-09-07;19:09:26;;
;1996;1999-04-15;19:01:34;;
;1996;2000-12-15;10:11:34;;
;2004;1999-04-15;18:59:38;;
;2004;2000-12-15;10:41:02;;
;2012;2000-12-15;19:24:23;;
;2012;2000-12-15;19:26:09;;
;2013;2000-12-15;19:25:27;;
;2022;2001-06-15;19:33:29;;
;2023;2001-06-18;8:47:17;;
;2024;2001-06-18;8:47:51;;
;2025;2001-06-18;8:48:29;;
;2026;2015-04-27;16:32:43;;
;2027;1998-01-13;10:02:16;;
;2027;1998-07-06;19:07:54;;
;2028;1998-07-06;19:07:21;;
;2028;1998-07-06;19:10:09;;
;2029;1998-07-06;19:11:26;;
;2029;1998-07-06;19:11:43;;
;2032;1997-10-20;14:43:19;;
;2032;1997-10-20;15:00:28;;
;2042;2000-12-07;11:40:37;;
;2042;2000-12-14;17:56:43;;
;2043;2000-12-07;11:42:00;;
;2043;2000-12-14;17:57:17;;
;2044;2000-12-07;11:43:35;;
;2044;2000-12-14;17:57:36;;
;2045;2000-12-07;11:44:24;;
;2045;2000-12-14;17:57:51;;
;2046;2000-12-07;11:45:25;;
;2046;2000-12-14;17:58:15;;
;2047;2000-11-20;11:07:55;;
;2047;2000-11-20;11:12:10;;
;2047;2003-07-10;9:23:35;;
;2048;2000-11-21;8:41:09;;
;2048;2000-11-21;8:41:32;;
;2048;2003-09-05;13:20:45;;
;2049;2000-11-21;8:43:25;;
;2049;2000-11-21;8:46:09;;
;2049;2001-10-31;11:04:30;;
;2049;2003-09-05;10:21:49;;
;2050;1997-09-30;19:29:04;;
;2050;1997-09-21;22:32:05;;
;2050;1997-09-21;22:35:39;;
;2050;1998-01-15;19:33:05;;
;2050;2000-01-24;19:12:48;;
;2050;2000-11-17;13:05:58;;
;2050;2000-11-17;13:07:08;;
;2050;2000-11-17;13:14:58;;
;2050;2003-09-05;13:11:57;;
;2051;1997-09-30;19:35:18;;
;2051;1997-09-21;22:36:04;;
;2051;2000-01-24;19:13:05;;
;2051;2000-11-17;13:17:41;;
;2051;2003-09-05;13:13:19;;
;2051;2003-09-08;10:10:33;;
;2051;2003-09-08;10:10:54;;
;2051;2003-09-08;10:20:45;;
;2051;2003-09-08;10:33:27;;
;2052;1997-09-30;19:48:41;;
;2052;1997-09-21;22:32:36;;
;2052;1998-01-15;19:33:16;;
;2052;2000-01-24;19:15:06;;
;2052;2000-11-17;13:19:13;;
;2052;2003-09-05;13:14:20;;
;2053;1997-09-30;19:21:58;;
;2053;1998-01-15;19:33:35;;
;2053;2000-01-24;19:15:55;;
;2053;2000-11-20;9:38:53;;
;2053;2003-07-10;9:38:10;;
;2053;2003-07-10;9:47:43;;
;2053;2003-09-05;9:21:13;;
;2053;2003-09-05;13:24:53;;
;2054;1997-09-30;19:34:12;;
;2054;1998-01-15;19:33:36;;
;2054;2000-01-24;19:16:46;;
;2054;2000-11-20;9:51:41;;
;2054;2000-11-20;10:27:02;;
;2054;2001-01-15;19:45:31;;
;2054;2001-09-13;19:17:16;;
;2054;2001-09-13;19:20:44;;
;2054;2003-09-05;13:15:09;;
;2055;1997-09-30;19:27:22;;
;2055;1997-09-21;22:33:09;;
;2055;2000-01-24;19:17:22;;
;2055;2000-11-17;13:12:13;;
;2055;2000-11-17;13:15:24;;
;2055;2003-09-05;13:15:32;;
;2056;1997-09-30;19:36:29;;
;2056;2000-01-24;19:18:10;;
;2056;2000-11-17;13:22:59;;
;2056;2003-09-05;13:15:58;;
;2057;1997-10-01;20:54:54;;
;2057;2000-01-25;17:54:16;;
;2057;2000-11-20;9:12:07;;
;2057;2003-09-05;13:16:24;;
;2058;1997-09-30;19:20:34;;
;2058;1997-09-21;22:33:42;;
;2058;2000-01-24;19:20:49;;
;2058;2000-11-20;9:36:46;;
;2058;2001-01-15;19:54:12;;
;2058;2001-09-13;17:25:33;;
;2058;2001-09-13;17:25:53;;
;2058;2003-09-05;13:16:47;;
;2059;1997-09-30;19:30:26;;
;2059;2000-01-24;19:18:53;;
;2059;2003-07-10;9:29:01;;
;2060;1997-09-30;18:52:13;;
;2060;1998-01-15;19:35:21;;
;2060;2000-01-24;19:24:26;;
;2060;2001-01-24;17:41:12;;
;2061;1997-09-30;18:56:43;;
;2061;1997-09-30;19:14:46;;
;2061;1998-01-15;19:35:22;;
;2061;2000-01-24;19:27:31;;
;2061;2001-01-24;17:58:48;;
;2062;1997-09-30;17:20:54;;
;2062;1998-01-15;19:29:11;;
;2062;1999-12-13;13:23:41;;
;2062;2003-07-07;12:12:58;;
;2063;1997-09-30;17:23:10;;
;2063;1998-01-15;19:29:11;;
;2063;1999-12-13;13:29:38;;
;2063;2003-07-07;12:13:45;;
;2064;1998-01-13;10:02:16;;
;2066;2001-06-18;11:15:23;;
;2101;2001-06-19;8:50:20;;
;2101;2001-06-19;8:57:49;;
;2106;2001-06-18;10:34:04;;
;2109;2001-06-18;10:51:40;;
;2116;2001-06-19;8:48:56;;
;2121;2001-06-18;10:41:05;;
;2124;2001-06-18;10:46:17;;
;2125;2001-06-18;10:47:01;;
;2126;2001-06-29;10:12:08;;
;2127;2001-06-29;10:12:38;;
;2128;2001-06-29;10:13:17;;
;2129;2001-06-29;10:15:42;;
;2130;2001-06-29;10:18:19;;
;2131;2001-06-29;10:33:03;;
;2132;2001-06-29;10:33:40;;
;2133;2001-06-29;10:36:24;;
;2134;1997-10-20;14:47:10;;
;2134;1997-10-20;15:00:28;;
;2134;1997-11-21;19:09:03;;
;2134;2000-12-15;9:39:57;;
;2134;2000-12-15;9:47:01;;
;2134;2000-12-15;9:55:32;;
;2134;2000-12-15;9:58:12;;
;2135;1998-01-13;10:02:16;;
;2135;2000-12-14;17:54:38;;
;2135;2000-12-15;9:44:44;;
;2135;2000-12-15;9:46:23;;
;2135;2000-12-15;9:54:15;;
;2139;1997-09-30;20:02:22;;
;2140;1997-09-30;20:04:41;;
;2141;1997-09-30;20:06:10;;
;2142;1998-01-13;10:02:15;;
;2142;2000-12-15;9:30:32;;
;2144;1998-01-13;10:02:16;;
;2145;1997-09-30;20:07:08;;
;2146;1997-09-30;12:44:20;;
;2146;1998-01-16;11:49:01;;
;2146;1998-01-16;12:22:17;;
;2146;1999-12-13;13:34:41;;
;2146;2000-11-17;9:08:12;;
;2146;2001-11-12;20:31:08;;
;2146;2003-07-08;12:02:43;;
;2146;2003-07-09;13:31:50;;
;2146;2003-07-09;13:37:30;;
;2146;2003-07-10;8:31:48;;
;2146;2003-09-05;10:06:56;;
;2146;2014-07-17;12:48:18;;
;2147;1997-09-30;12:47:21;;
;2147;1997-09-30;12:49:17;;
;2147;1999-12-13;13:38:14;;
;2147;2000-11-17;8:55:36;;
;2147;2003-07-09;9:50:11;;
;2147;2003-07-09;9:50:25;;
;2147;2003-07-09;13:34:37;;
;2147;2003-09-05;10:10:27;;
;2147;2014-07-17;12:55:25;;
;2147;2014-07-17;12:57:00;;
;2148;1997-09-30;12:56:44;;
;2148;1999-12-13;13:42:32;;
;2148;2000-11-17;8:33:34;;
;2148;2003-07-08;12:05:51;;
;2148;2003-07-09;13:35:12;;
;2148;2003-07-10;8:30:35;;
;2148;2003-07-10;8:34:00;;
;2148;2003-07-10;8:43:49;;
;2148;2003-07-10;9:11:18;;
;2148;2003-09-05;10:12:27;;
;2149;1997-09-30;13:10:34;;
;2149;1997-09-30;13:12:17;;
;2149;1999-12-13;13:48:12;;
;2149;2000-11-17;8:35:09;;
;2149;2003-07-09;9:49:16;;
;2149;2003-07-09;9:49:31;;
;2149;2003-07-09;13:34:10;;
;2149;2003-09-05;10:07:29;;
;2149;2014-07-17;12:50:26;;
;2149;2014-07-17;12:57:34;;
;2150;1997-09-30;12:58:13;;
;2150;1997-09-30;13:12:54;;
;2150;1999-12-13;13:47:52;;
;2150;2000-11-17;8:51:38;;
;2150;2003-07-08;12:10:52;;
;2150;2003-07-10;8:47:38;;
;2150;2003-09-08;12:22:59;;
;2151;2011-04-15;11:05:40;;
;2152;2011-04-15;11:07:43;;
;2153;2011-04-15;11:08:14;;
;2154;2011-04-15;11:08:39;;
;2155;1997-09-30;12:46:31;;
;2155;1997-09-30;12:48:50;;
;2155;1999-12-13;13:37:38;;
;2155;2000-11-17;8:57:02;;
;2155;2003-07-08;12:03:19;;
;2155;2003-07-10;8:33:29;;
;2155;2003-07-10;8:35:13;;
;2155;2003-07-10;8:38:30;;
;2155;2003-09-08;12:22:01;;
;2156;1997-09-30;12:55:00;;
;2156;1999-12-13;13:39:28;;
;2156;2000-11-17;8:53:09;;
;2156;2001-10-31;17:28:52;;
;2156;2001-10-31;18:21:33;;
;2156;2003-07-09;9:55:45;;
;2156;2003-07-09;9:58:17;;
;2156;2003-07-09;13:50:57;;
;2156;2003-07-10;8:40:06;;
;2156;2003-07-10;9:00:29;;
;2156;2003-07-10;9:05:03;;
;2157;1997-09-30;16:58:45;;
;2157;1999-12-13;13:44:20;;
;2157;2000-11-17;9:30:04;;
;2157;2003-07-08;12:07:50;;
;2157;2003-07-10;8:34:45;;
;2157;2003-07-10;8:47:11;;
;2157;2003-09-08;12:22:35;;
;2158;1997-09-30;17:00:22;;
